file_path,label,duration
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2014510.flac,real,4.1429375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2014624.flac,real,6.464
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2014659.flac,real,1.713875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2014695.flac,real,1.3995
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2014739.flac,real,1.8185
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015039.flac,real,2.7764375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015046.flac,real,3.2
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015190.flac,real,4.584
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015671.flac,real,3.589125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015772.flac,real,3.608
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015799.flac,real,3.1591875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015876.flac,real,5.12
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2015900.flac,real,1.0040625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016278.flac,real,4.216
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016312.flac,real,2.696
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016552.flac,real,4.864
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016613.flac,real,3.52
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016734.flac,real,3.648
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016746.flac,real,1.2693125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2016856.flac,real,3.968
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017141.flac,real,1.814
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017182.flac,real,3.944
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017258.flac,real,3.328
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017320.flac,real,3.843
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017489.flac,real,5.4029375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017515.flac,real,3.456
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017521.flac,real,3.352
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2017644.flac,real,5.704
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018206.flac,real,2.924375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018218.flac,real,1.968
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018288.flac,real,3.5004375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018297.flac,real,2.304
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018318.flac,real,2.944
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018336.flac,real,3.072
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018537.flac,real,3.072
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018548.flac,real,1.993
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018620.flac,real,3.096
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018659.flac,real,2.9909375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018660.flac,real,3.0935625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018684.flac,real,2.8180625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018716.flac,real,3.9304375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018930.flac,real,3.416
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2018961.flac,real,5.312
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2019109.flac,real,2.624
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2019442.flac,real,4.072
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2019515.flac,real,4.224
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2019568.flac,real,3.776
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2019683.flac,real,3.2
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2019839.flac,real,3.52
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020350.flac,real,4.096
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020557.flac,real,3.4605625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020593.flac,real,3.256
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020684.flac,real,2.624
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020710.flac,real,3.456
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020747.flac,real,7.168
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020833.flac,real,1.728
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2020920.flac,real,3.84
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2021220.flac,real,2.0945
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2021265.flac,real,2.872
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2021505.flac,real,1.479625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2021558.flac,real,4.672
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2021716.flac,real,6.225625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2022319.flac,real,2.006625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2022324.flac,real,5.224
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2022708.flac,real,2.56
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2022825.flac,real,2.136
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2022826.flac,real,4.888
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2022925.flac,real,2.4681875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2023215.flac,real,3.5865
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2023449.flac,real,6.44
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2023739.flac,real,5.12
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2023832.flac,real,2.176
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024066.flac,real,3.992
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024093.flac,real,2.944
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024116.flac,real,3.968
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024424.flac,real,2.816
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024460.flac,real,2.752
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024507.flac,real,5.248
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024799.flac,real,2.328
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2024964.flac,real,2.688
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025148.flac,real,2.013375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025456.flac,real,2.368
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025464.flac,real,4.8659375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025702.flac,real,3.3729375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025754.flac,real,2.944
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025822.flac,real,4.544
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025871.flac,real,1.204
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2025902.flac,real,5.33625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2026347.flac,real,2.2499375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2026446.flac,real,3.264
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2026589.flac,real,5.184
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2026884.flac,real,4.16
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027002.flac,real,1.713875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027188.flac,real,3.836125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027290.flac,real,4.552
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027591.flac,real,2.888
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027647.flac,real,2.392
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027730.flac,real,2.008
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027783.flac,real,4.85875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2027924.flac,real,2.368
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028027.flac,real,4.9580625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028254.flac,real,4.48
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028375.flac,real,3.128
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028535.flac,real,4.288
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028683.flac,real,4.352
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028726.flac,real,2.496
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028762.flac,real,2.7339375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028895.flac,real,4.3179375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2028953.flac,real,3.244875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029123.flac,real,3.848
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029325.flac,real,2.6505
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029337.flac,real,3.264
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029484.flac,real,4.36
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029535.flac,real,3.6294375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029600.flac,real,2.688
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029874.flac,real,4.416
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2029981.flac,real,5.33725
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030145.flac,real,2.752
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030266.flac,real,5.3349375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030643.flac,real,4.864
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030691.flac,real,3.328
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030695.flac,real,4.768
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030981.flac,real,3.048
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2030985.flac,real,3.48
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031104.flac,real,3.62325
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031463.flac,real,3.6749375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031469.flac,real,3.904
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031492.flac,real,6.08
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031496.flac,real,2.519375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031819.flac,real,5.512
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031875.flac,real,3.016375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031967.flac,real,2.232
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031969.flac,real,2.696
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2031996.flac,real,3.968
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2032260.flac,real,2.2788125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2032382.flac,real,3.464
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2032659.flac,real,3.656
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2032773.flac,real,3.75675
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2032998.flac,real,2.752
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033095.flac,real,3.585125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033161.flac,real,8.768
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033168.flac,real,3.224
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033328.flac,real,1.3553125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033361.flac,real,3.4596875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033566.flac,real,1.8
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033747.flac,real,2.753
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2033839.flac,real,4.736
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2034070.flac,real,1.174
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2034086.flac,real,0.9343125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2034258.flac,real,2.1341875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2034495.flac,real,3.688
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2034834.flac,real,3.96
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2035184.flac,real,2.752
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2035190.flac,real,1.4441875
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2035249.flac,real,2.112
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2035319.flac,real,1.728
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2035717.flac,real,2.8628125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2035799.flac,real,4.352
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036007.flac,real,2.2
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036078.flac,real,3.2069375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036280.flac,real,2.68
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036300.flac,real,1.9320625
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036314.flac,real,1.344
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036476.flac,real,2.112
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036532.flac,real,4.737
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036567.flac,real,1.784
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036572.flac,real,1.472
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2036938.flac,real,1.792
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2037315.flac,real,4.352
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2037329.flac,real,4.8269375
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2037453.flac,real,2.6023125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2037468.flac,real,5.096
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2038010.flac,real,2.616
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2038208.flac,real,2.4758125
./content/ASVspoof2021/ASVspoof2021_DF_eval/flac/DF_E_2038448.flac,real,3.656
