file_path,sampling_rate,label,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,zcr_mean,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,lpc_1_mean,lpc_2_mean,lpc_3_mean,lpc_4_mean,lpc_5_mean,lpc_6_mean,lpc_7_mean,lpc_8_mean,lpc_9_mean,lpc_10_mean,lpc_11_mean,lpc_12_mean
./content/LibriSeVoc/gt/8468_295198_000019_000001.wav,24000,real,-322.21128501071644,142.81369588478327,-52.98171914457238,-5.1991532862111285,-4.077818833161855,-26.195785531637473,-5.821274814464124,-12.71353153203954,-20.17755377585071,-19.190228997755504,-22.371539673466717,-15.200891253928297,-11.631676415839827,0.2859777532154242,0.2901321471513787,0.3463878894026785,0.07393152573529412,28.31358882568552,19.07212133922128,19.947164242718088,20.76944682543348,19.675539007260664,24.276011023945998,1471.8718918506047,1440.7134575941307,2556.7555147058824,1.0,-1.331114380046701,0.6249023598128127,0.23043014433110867,-0.14452813175603987,-0.06510366583049111,0.0812843926372474,0.07120152983295251,0.007428672405224665,-0.014670263982349309,-0.011335988529271281,0.029516246240807092
./content/LibriSeVoc/diffwave/2002_139469_000021_000005_gen.wav,24000,fake,-340.2688704234812,146.3724311873246,-3.731039922591888,-3.592202897319822,-7.914327624581334,-21.39016859402865,-14.412516611650661,-22.9932245820952,-26.846610704987974,-15.278057522542703,-12.46468579599655,-14.27649992401553,-14.322610561773285,0.32073818249280367,0.373828887050965,0.3436443073711841,0.05891888921453693,26.457228285459927,16.10844929154715,18.640311020726333,19.265454887220073,17.597501180381432,20.75969976990044,1435.5026800306118,1605.1325094141075,2592.71504982415,1.0,-1.0050350671891564,0.21175811591190594,0.21390429101052424,-0.0038245520496696717,-0.06974880549354177,-0.007253112165665228,0.05947675081310694,0.05993153242283366,-0.00721943739655063,-0.04342975367442362,0.060845280237134466
./content/LibriSeVoc/diffwave/6019_3185_000022_000006_gen.wav,24000,fake,-339.0482525030279,133.39121686033985,-24.000155046668098,6.5454008843738904,14.063359395726852,-27.23293656283105,-22.788967712712175,-14.094734482628551,-25.20756159778203,-20.261958642641233,-12.489265096663468,-17.456851421904243,-16.887404865750117,0.30777226706390626,0.3399833145534801,0.35603738081790476,0.07243837202186684,28.020309097654206,16.386030209120694,19.701210597486213,18.192544520482965,17.63873808021142,19.495110236991255,1681.374085998002,1798.0586916927016,3115.3210672323758,1.0,-0.8846041594349355,0.1684593271827481,0.3196240698042598,0.11043668507477841,-0.044528528815561304,-0.025198591194406456,0.04313074292448678,0.057586877544726515,0.017306940012330938,-0.005510831743960901,0.03300624761651944
./content/LibriSeVoc/diffwave/1363_139304_000019_000005_gen.wav,24000,fake,-338.033415644673,115.24621032266828,-49.28668109906201,1.4225239844118542,3.6212382353178487,-33.11079184302999,-25.097338180327245,-20.385807720216228,-19.144317097972415,-15.851705017265225,-15.624526802090344,-12.266526703753666,-11.373257926317445,0.31426482536296874,0.38158819797016086,0.36534593986122826,0.09086930392976589,24.615964741431807,17.02044400285282,19.398550111664424,18.58948669338239,18.984736851856596,21.713232418579125,1978.7216529314544,1798.4390628058645,3566.968018394649,1.0,-1.112553298762933,0.5852823231864769,0.2436220330954644,-0.08357619008050277,0.004826010087842138,0.11163962377961954,0.06875277818574227,0.013290426052127434,0.015267147639673186,0.004028796068783584,0.05033114683173133
./content/LibriSeVoc/diffwave/5322_7678_000006_000004_gen.wav,24000,fake,-293.63499471882074,120.42482864610122,-44.050776073688645,10.280739289783034,-0.4495144285077043,-35.019611877938324,-9.77129721944249,-14.077558231455235,-23.8658588350207,-10.02142146518774,-12.172156817696212,-11.846386983527754,-7.215456530786173,0.3614516384403363,0.3587030862709671,0.37661578274320573,0.09165062650966184,23.510587413131628,15.481817189009902,18.134079467993676,18.10900348027546,16.923731314532212,23.300819672335358,2006.356798157862,1876.534768798466,3477.4966032608695,1.0,-0.964572278527802,0.3706600402239629,0.3223328558186096,-0.02052362631093608,-0.08669360050400739,0.06461307984736905,0.121188835409743,0.043414307144377995,-0.023743041123090183,0.013823941483226,0.029147045077615525
./content/LibriSeVoc/diffwave/2691_156750_000009_000000_gen.wav,24000,fake,-339.527783671555,132.40238646310397,-8.786519273460893,-6.78539605534236,9.692128773141407,-15.34935807634038,-31.383561654088414,-33.15535313672587,-29.89141437841645,-21.46111401184189,-14.974012509032482,-15.196656582816768,-11.649435200870338,0.3564870856545873,0.21325378817843088,0.30777852434412356,0.05815154198078794,28.389280585388715,17.85758675588476,22.074804695105822,17.382766835548733,19.63031361332578,18.09537537074593,1396.1774776729014,1603.6349332886682,2485.332563229572,1.0,-0.9799427135147897,0.07007061032986715,0.23264721577527167,0.08679639543754343,-0.017902122519918864,-0.007558881805656762,0.0038158947585435975,0.0050060656188224695,-0.004863207675708314,-0.00885549445489783,0.05691524915837962
./content/LibriSeVoc/diffwave/60_121082_000007_000005_gen.wav,24000,fake,-312.01207127510344,119.76235972529382,-33.75488211501248,9.85456798706692,9.192788281312183,-24.731743624711093,-11.254061290584572,-12.324437797552816,-21.522931527159134,-12.203729371214678,-9.389529738950648,-12.105905170639518,-11.60617183713857,0.39143200897809605,0.4467307155884508,0.4983363364308204,0.08897363100069573,22.768618779529863,12.883790431865233,15.921581347295879,16.261096245071617,16.54541111318394,21.02784567054722,2078.5622049442895,1964.7943339013514,3805.6586270871985,1.0,-0.8502314265654185,0.2423533668302251,0.3404029958044666,0.047208154577878504,-0.06895434441667246,0.016940054758719104,0.07362490577978673,0.04749767803594491,-0.008824490185583077,-0.004665475936173139,0.03775498075197632
./content/LibriSeVoc/gt/3168_173565_000003_000002.wav,24000,real,-254.97108348922768,101.55145297745727,-74.69863523625708,15.414630427858862,7.016385184855427,-28.486307968271042,-15.305553987429018,-19.857656966858084,-21.2077610460564,-15.037262735833204,-15.490438368340977,-14.580360371449997,-7.946787942095385,0.4947908165182979,0.39095676143367014,0.44126307922546776,0.1416936634543413,21.674255641632506,13.33982121743587,15.938445285961295,15.614077921220343,16.39069184436813,25.55268010812967,2469.025501726547,1866.327497175463,4051.213978293413,1.0,-1.0459935892455297,0.693183374629535,0.2942345963574313,-0.04284303553577559,0.049874748029824126,0.14179950683168527,0.12533522373720574,0.07815582489357234,0.017895114784701086,0.02555913559666935,0.03229397221781476
./content/LibriSeVoc/gt/8238_274553_000012_000000.wav,24000,real,-277.41041723847275,133.1181224136914,-80.96050452744313,10.346494253217863,-5.08892088679662,-44.61708033455237,-12.032241132816665,-22.063777041328443,-22.19453611709614,-10.101250666725164,-19.776981732316774,-14.527810945835014,-10.445213628528894,0.3658260138716006,0.3758924840524244,0.3821450934104097,0.10558719446163366,25.679693456265486,16.933401422287112,18.787193458351123,18.43105382443197,18.387840407473213,26.848843388979862,1918.5054413750809,1584.1932457270086,3210.09630259901,1.0,-1.4260853075140327,0.9333461614855081,0.16408127830243144,-0.21920564350134153,-0.03323543783742125,0.16650641543404865,0.06049691966936033,-0.0421766674413649,-0.018785639513381466,0.04994301938120347,-0.004198214196717426
./content/LibriSeVoc/gt/6019_3185_000029_000001.wav,24000,real,-328.63254146411293,137.05938828227676,-36.866928134527306,9.822091301873611,21.409023290813156,-29.85517751162523,-25.045069479308193,-10.984171689608575,-24.20541509314865,-25.018097956271035,-14.445803087742927,-17.994851793059627,-17.991597597956275,0.39371405038171076,0.25339620890912046,0.3586268111167391,0.06857211942178502,30.366230032246868,17.421129160040973,20.356401661736957,19.27720575925403,17.991572481513018,22.542893352372825,1567.172307143904,1555.6294767391219,2842.730326295585,1.0,-1.247237853354626,0.4676940890628208,0.31553327201769665,-0.045822064253608685,-0.0923382835355423,0.004443008296697858,0.04694160600981127,0.04901130359320404,0.014125763004437287,-0.014532942797369209,0.02465757820655267
./content/LibriSeVoc/diffwave/5322_7678_000004_000020_gen.wav,24000,fake,-309.83846571645654,123.04461499679304,-59.71089177797516,13.662163571912957,-1.7017987126342353,-36.20097723037128,-5.531179265174443,-19.510279895698005,-26.895105165055057,-7.756207210117624,-10.285182697645753,-12.723189061889999,-9.458519357590095,0.3871176553564135,0.3693136505078357,0.33666073504363714,0.10620755463643791,24.736931131814625,15.59283563750546,17.705167476532864,17.239780793619968,17.046289199048143,25.62268417036989,2117.1497900158042,1771.1769423845858,3749.1957720588234,1.0,-1.1990005304339515,0.7474763496648112,0.28026962537709255,-0.15774382257188618,-0.05922245079414874,0.15360988653300953,0.1245209904649784,-0.010654322411763699,-0.04081560329467466,0.07542483668800277,0.0021813795065268302
./content/LibriSeVoc/diffwave/6476_96661_000021_000000_gen.wav,24000,fake,-353.045371826805,113.77542384004622,-42.2774996853752,9.23253534349334,4.800957880047112,-33.97938103706554,-19.52523063867691,-18.991387383217464,-19.175820616661483,-13.206770854709681,-17.24398022928464,-14.233289185017387,-13.218935138127318,0.1896379987400611,0.31768488291921704,0.4011120740249283,0.0755592202240566,27.116464736902277,18.696444375688433,21.133684929633727,19.158608980761016,18.055969631700794,23.12178916975649,1768.5315583016131,1719.5203131514481,3345.509655070755,1.0,-1.2228552414078109,0.6231982288763213,0.2663669348354953,-0.10358614196795088,-0.06563717986740793,0.07474169638615567,0.07352402435454031,0.02936538685482395,-0.00020748906494712197,-0.025126093762472518,0.05799004599354683
./content/LibriSeVoc/diffwave/5652_39938_000015_000010_gen.wav,24000,fake,-297.2994923341005,117.06260221554763,-63.498208272898786,9.949363863007866,-1.6257786335034556,-31.24629255512326,-12.584168341705178,-16.821866372804692,-16.1406608494278,-12.547538658058759,-12.300678492481886,-15.904977017125965,-19.641520368585468,0.2304053977844252,0.4081568140955511,0.3184757609910252,0.09819541770345433,27.405228195383266,18.657748585395325,19.76423620856145,19.601236488404687,19.169032265120183,22.99155875747811,1920.0463504747092,1747.438861626436,3263.850263466042,1.0,-1.1567413099339423,0.6165140520605983,0.20182452135787657,-0.11552479124191017,0.014377724300293455,0.1254006149357078,0.03238784448576422,-0.03045382905807391,0.014281358965994362,0.05816925296787845,-0.018502043910073058
./content/LibriSeVoc/gt/1841_179183_000018_000005.wav,24000,real,-309.1721864258995,145.70014731331764,-40.60152856508006,-4.685444273628921,-2.4893562353104763,-27.656878786887237,-16.184964991297267,-13.747689714630182,-21.886006491903085,-16.532506065312408,-17.59106407742003,-19.886182725681575,-14.482688575845641,0.3214478319361956,0.3617699126554629,0.412270527934033,0.07519940424231844,30.333293420410012,15.936858826999668,17.674352021594395,18.488417235003705,18.41285122556696,22.35664751848019,1542.5622426269365,1575.3754918344732,2819.374127094972,1.0,-1.2354279175282,0.527265022989456,0.21832945550799365,-0.054687881902497376,-0.039541014225074514,0.009657451154234192,0.05106080730723376,0.05038940982344323,0.0021988247312059645,-0.014978367512306945,0.02044945126607703
./content/LibriSeVoc/gt/8108_274318_000012_000006.wav,24000,real,-317.0168569504605,122.98327526919583,-42.601283554831205,25.205437203930938,13.115229395456232,-30.434692245211203,-5.425839998934245,-8.981041369295996,-25.687485343797896,-10.877704075903953,-13.635125506395994,-22.17507553189636,-10.37585333028507,0.3825104155370758,0.37783869903221207,0.39989108018555936,0.09159971992924529,28.046560500856167,15.827826702018731,18.321770307653864,17.313769866308835,17.1850148480914,24.930962582640838,2051.719355373665,1897.965629707996,3828.4492924528304,1.0,-1.0571573614535978,0.577465653097966,0.32344267678127697,-0.07575220951098423,-0.07555316821713377,0.0807487619372318,0.09969679535111854,0.029471757728670056,-0.03292164024412391,0.009848520218270708,0.034915111377322394
./content/LibriSeVoc/gt/1594_135914_000033_000002.wav,24000,real,-253.35843727437495,129.66614061197447,-74.13317088840508,2.299171557532734,-3.3970418887227782,-35.65869432014569,-11.512044751925732,-18.741608693639396,-22.87520147797752,-10.586028263865161,-11.549138272260082,-15.149784115831528,-13.346252517373564,0.42306815624316585,0.42833923907728216,0.4485228816582708,0.117732421875,23.08866056100744,13.058770387822166,15.856830810396048,17.696019688378566,17.657906777573466,25.306051069174732,1991.1187985183537,1676.5201795596745,3281.15625,1.0,-1.2455595002422115,0.6121530599657614,0.3199530871129366,-0.12049121030263761,-0.06498203247544877,0.0956021486989104,0.10418265029984437,0.038326450268881894,-0.0077384139708274935,0.00799535429793544,0.04421517117373667
./content/LibriSeVoc/diffwave/1246_135815_000035_000001_gen.wav,24000,fake,-319.7498898341695,104.02530099873476,-50.36469526879427,19.7228250681887,-1.9679908952000242,-26.73983790544945,-16.11195286443162,-30.538641042007995,-14.957305394045976,-17.282258515803804,-22.410890823478713,-5.882139057056235,-16.54417333322687,0.22370822891398257,0.3337729758023521,0.32627740213003886,0.09014998419436417,23.82026244851993,18.500448727297872,21.630058698805183,18.19483648497144,18.479510762160494,23.03659288976418,2054.942349094192,1932.097079803688,3721.9562861271675,1.0,-1.0929362568289045,0.7412201000292902,0.16073796678799848,-0.19076753305457353,0.059970975244187076,0.20424808411896503,0.030988492877261832,-0.07378428144548703,-0.0030823173457224257,0.03314963506384888,0.017061753051751217
./content/LibriSeVoc/diffwave/2910_131096_000006_000002_gen.wav,24000,fake,-325.64130556940046,116.70399696163653,-58.61440712187553,3.730961593064726,3.512313301203895,-38.536442695856095,-16.688962213931113,-17.682966249421085,-25.267998358882963,-10.975422258685645,-13.059996960572684,-18.90794439383071,-14.062408143735956,0.2666705650032932,0.22623196526357253,0.386960096263799,0.08435079460470085,21.501005443910962,19.95174045360504,19.865984411468066,19.134640147209872,18.594830740427522,23.999345990353813,1891.3202068159342,1729.7717466388658,3336.61858974359,1.0,-1.1764354822127452,0.5087219611664436,0.3278303948097278,-0.052493224555633405,-0.09789270597463517,0.04515069592758838,0.08400436837351707,0.04550691789069252,-0.006899147014944126,-0.013244784610774238,0.028346088026931598
./content/LibriSeVoc/diffwave/1098_133695_000003_000006_gen.wav,24000,fake,-336.29867926040185,134.131326731164,-20.454656657076825,5.677172984748611,-0.2527800087790728,-29.4075237538801,-21.17268873254246,-16.533563431243852,-20.247654980048097,-16.815437281300042,-15.800933164518026,-20.927400768887775,-15.51223011432148,0.2988973307272866,0.3141504197889965,0.37081513575402447,0.06547622355085349,28.54180957350128,17.2409882936573,18.583254726476582,18.317089311176648,17.65311161411528,21.110538122305943,1486.5870854142809,1619.5548286781684,2658.539295874822,1.0,-1.0192055449383344,0.330622439194674,0.20011022572997528,-0.005356284365351553,-0.021860838804971316,0.0066442206119442845,0.013360652358146465,0.03893886439003733,0.025859037248388558,-0.02288175570949536,0.050099857211034375
./content/LibriSeVoc/diffwave/6272_70191_000026_000003_gen.wav,24000,fake,-325.50633542562525,135.40281176705477,-45.14835141973251,-6.617122499423103,2.551039568338661,-31.635213788551344,-25.924622399404115,-21.734915360040702,-20.26430408315587,-9.444025183615729,-10.60726827977876,-14.17949891062814,-8.535123109281407,0.46473105807881365,0.36006318895819955,0.360522107207751,0.08373245018115942,27.616204177430358,15.085343417582578,17.1514467681476,17.09230165018187,17.654611645961413,21.14535039089792,1817.6726045736907,1709.688602492874,3262.6358695652175,1.0,-1.0701265089520853,0.35856809159860054,0.3145751009222819,0.02083456068240568,-0.06767496556199848,0.018755393132762966,0.07648868056925483,0.07615758523167593,0.005817612865332203,-0.04384888403893549,0.06541168958381523
./content/LibriSeVoc/diffwave/3240_131232_000062_000001_gen.wav,24000,fake,-327.1931973299417,145.91946383293316,-9.619476617010221,14.518515406147399,11.26433729970235,-19.03730287043868,-14.724054450790003,-19.261616306968232,-24.896182589205303,-17.956334355870638,-14.697152956954397,-16.656817606087944,-16.808238931596648,0.3558196282556628,0.3139626427582354,0.41940206589119156,0.06405089331454918,29.032982385362885,14.102856617986495,18.128705131001876,16.796173280117277,16.979351720003717,20.946298165437994,1416.1828795253205,1602.023048748402,2518.3545722336066,1.0,-1.023626272436935,0.2280886086320904,0.25347174175004655,0.01382327420036484,-0.062047578209576494,-0.01734068414336698,0.009376058310111408,0.0358334942673,0.009502612709563837,-0.014488804927651007,0.041125605828594654
./content/LibriSeVoc/gt/2893_139322_000022_000003.wav,24000,real,-332.93197553991786,97.0954865763026,-30.144824522972584,8.263528441365809,3.606918458371927,-19.426159018132054,-8.561337681786293,-14.150536067194448,-18.420704747168095,-11.046001673266064,-11.024751368720835,-12.30050890998069,-10.392393056700984,0.43622011361459057,0.3707457581128277,0.4312543228156789,0.09557177448830409,22.54975720276847,14.62519151121798,16.040933146412588,16.609898517905098,16.444233288891773,21.078057199707686,2242.174220668149,2117.1361916144238,4116.3651315789475,1.0,-0.744715064648593,0.295032717701485,0.25223575816275035,0.06842502195935433,0.008879593081676046,0.05341114412987876,0.0613129646442031,0.047180717846095725,0.02820411113538831,0.015571382311684406,0.02189286003959079
./content/LibriSeVoc/gt/7447_91186_000008_000002.wav,24000,real,-329.20247235655563,130.1908805463857,-12.854595374804816,24.735845357486898,19.99869280137596,-10.201771529856112,-14.112549398250447,-23.75326602341656,-18.62010131083518,-12.49756264938342,-19.760326701899867,-17.964736202747993,-11.479157378346464,0.386641607750292,0.35044765304582187,0.4627948236437179,0.08029889903052806,29.42867261773525,13.947074363352087,17.43743434464772,16.495942724332597,17.900928483464,22.12123758636924,1580.3580458712358,1681.8544279347866,2803.971998762376,1.0,-0.9899996076522449,0.2737965399297415,0.3438645775525861,0.017860804755566864,-0.0760912630199731,0.03313737240592587,0.08511259485663254,0.05713226601876536,-0.017285135678343635,-0.042283752890100786,0.06966170043559454
./content/LibriSeVoc/gt/887_123291_000018_000000.wav,24000,real,-274.21784191412274,150.61678344738814,-63.15963973798851,-10.639664018725453,-0.6147385364313827,-33.30170298451903,-27.65464594777388,-28.164642624483555,-32.76598208310284,-23.260425399685463,-12.121352538514591,-15.566402058693683,-13.52117397915842,0.39901292540943456,0.32956498391842626,0.3292489030337179,0.07585085964532871,27.243209753280205,16.277363041307233,19.294807295812348,17.14541514479827,18.352356935456115,22.569636167435856,1564.2740841113307,1532.0637332647395,2695.7179930795846,1.0,-1.3462324423118555,0.5144740260007958,0.21526314576064273,-0.09227989989600228,-0.0365722441587913,0.022728186985483966,-0.03446043548330431,0.0138629273889602,0.04225548755857142,-0.03396735374346834,0.02017478229183445
./content/LibriSeVoc/diffwave/8098_278252_000033_000001_gen.wav,24000,fake,-357.4726316601578,143.00768998764298,-8.674515646978445,17.918837995452623,21.22409699319429,-25.748910053494686,-28.728492265555612,-21.04835715736262,-26.15731777688567,-25.27103376476269,-21.259865058011663,-15.793084011664513,-9.076575580591356,0.3073356551249032,0.3160722595881973,0.3999559458498405,0.05634747965641953,29.889410138451133,14.257629395344082,19.629268228505396,16.568493636692484,18.260780028809247,22.367454460509155,1327.8181661624114,1431.6183711052274,2401.2841885171792,1.0,-1.17426751807244,0.3637030924830228,0.2576960505054438,-0.015250130861887172,-0.07316687955113799,-0.010744594066976216,0.029652939797758432,0.03233497803375056,-0.016723303459849702,-0.05113498312088805,0.0762307779139438
