file_path,sampling_rate,rms,dbfs,label,base_name,duration
./content/LibriSeVoc/gt/5163_18515_000053_000000.wav,24000,0.043944765,-27.141659,real,5163_18515_000053_000000,7.882666666666666
./content/LibriSeVoc/gt/831_130746_000074_000001.wav,24000,0.09248246,-20.678719,real,831_130746_000074_000001,7.882666666666666
./content/LibriSeVoc/gt/6880_216547_000033_000002.wav,24000,0.07174373,-22.8842,real,6880_216547_000033_000002,7.882666666666666
./content/LibriSeVoc/gt/6880_216547_000022_000000.wav,24000,0.06424613,-23.842926,real,6880_216547_000022_000000,7.882666666666666
./content/LibriSeVoc/gt/2196_170379_000005_000004.wav,24000,0.06440632,-23.821297,real,2196_170379_000005_000004,7.882666666666666
./content/LibriSeVoc/gt/887_123289_000008_000001.wav,24000,0.053195678,-25.482311,real,887_123289_000008_000001,7.882666666666666
./content/LibriSeVoc/gt/3879_173592_000009_000000.wav,24000,0.0777138,-22.189924,real,3879_173592_000009_000000,7.882666666666666
./content/LibriSeVoc/gt/3879_174923_000019_000004.wav,24000,0.071861304,-22.869978,real,3879_174923_000019_000004,7.882666666666666
./content/LibriSeVoc/gt/200_126784_000008_000001.wav,24000,0.0137451,-37.23641,real,200_126784_000008_000001,7.882666666666666
./content/LibriSeVoc/gt/4813_248638_000006_000004.wav,24000,0.075463064,-22.445198,real,4813_248638_000006_000004,7.882666666666666
./content/LibriSeVoc/gt/1363_139304_000010_000004.wav,24000,0.063629426,-23.926704,real,1363_139304_000010_000004,7.882666666666666
./content/LibriSeVoc/gt/19_227_000003_000000.wav,24000,0.07758047,-22.20484,real,19_227_000003_000000,7.882666666666666
./content/LibriSeVoc/gt/7078_271888_000010_000002.wav,24000,0.07805912,-22.151415,real,7078_271888_000010_000002,7.882666666666666
./content/LibriSeVoc/gt/2289_152253_000019_000000.wav,24000,0.049169872,-26.165844,real,2289_152253_000019_000000,7.882666666666666
./content/LibriSeVoc/gt/8123_275216_000005_000000.wav,24000,0.07058433,-23.025711,real,8123_275216_000005_000000,7.882666666666666
./content/LibriSeVoc/gt/6415_111615_000009_000002.wav,24000,0.08846037,-21.064928,real,6415_111615_000009_000002,7.882666666666666
./content/LibriSeVoc/gt/3857_182317_000017_000001.wav,24000,0.08104845,-21.824999,real,3857_182317_000017_000001,7.882666666666666
./content/LibriSeVoc/gt/1624_142933_000020_000000.wav,24000,0.07158494,-22.903444,real,1624_142933_000020_000000,7.882666666666666
./content/LibriSeVoc/gt/196_122150_000003_000002.wav,24000,0.04878002,-26.234982,real,196_122150_000003_000002,7.882666666666666
./content/LibriSeVoc/gt/6367_65536_000003_000002.wav,24000,0.142673,-16.913103,real,6367_65536_000003_000002,7.882666666666666
./content/LibriSeVoc/gt/7635_105409_000110_000000.wav,24000,0.060716644,-24.333702,real,7635_105409_000110_000000,7.882666666666666
./content/LibriSeVoc/gt/196_122150_000012_000000.wav,24000,0.039730348,-28.017334,real,196_122150_000012_000000,7.882666666666666
./content/LibriSeVoc/gt/8580_287363_000022_000000.wav,24000,0.0755054,-22.440327,real,8580_287363_000022_000000,7.882666666666666
./content/LibriSeVoc/gt/226_122538_000021_000000.wav,24000,0.038594518,-28.269262,real,226_122538_000021_000000,7.882666666666666
./content/LibriSeVoc/gt/3879_174923_000026_000002.wav,24000,0.057027988,-24.878086,real,3879_174923_000026_000002,7.882666666666666
./content/LibriSeVoc/gt/5561_41615_000027_000002.wav,24000,0.052817523,-25.544277,real,5561_41615_000027_000002,7.882666666666666
./content/LibriSeVoc/gt/5561_41615_000036_000000.wav,24000,0.06248299,-24.084625,real,5561_41615_000036_000000,7.882666666666666
./content/LibriSeVoc/gt/374_180298_000009_000002.wav,24000,0.070311815,-23.05931,real,374_180298_000009_000002,7.882666666666666
./content/LibriSeVoc/gt/6209_34601_000096_000077.wav,24000,0.11405778,-18.857426,real,6209_34601_000096_000077,7.882666666666666
./content/LibriSeVoc/gt/4680_16026_000114_000000.wav,24000,0.050222106,-25.98193,real,4680_16026_000114_000000,7.882666666666666
./content/LibriSeVoc/gt/7517_100437_000005_000000.wav,24000,0.065510854,-23.673603,real,7517_100437_000005_000000,7.882666666666666
./content/LibriSeVoc/gt/6209_34601_000096_000063.wav,24000,0.0959638,-20.357761,real,6209_34601_000096_000063,7.882666666666666
./content/LibriSeVoc/gt/200_126784_000089_000000.wav,24000,0.021164307,-33.487507,real,200_126784_000089_000000,7.882666666666666
./content/LibriSeVoc/gt/3242_67153_000007_000007.wav,24000,0.050150197,-25.994375,real,3242_67153_000007_000007,7.882666666666666
./content/LibriSeVoc/gt/6181_216552_000056_000000.wav,24000,0.054903276,-25.207878,real,6181_216552_000056_000000,7.882666666666666
./content/LibriSeVoc/gt/8088_284756_000159_000001.wav,24000,0.050907817,-25.864141,real,8088_284756_000159_000001,7.882666666666666
./content/LibriSeVoc/gt/6064_56168_000010_000000.wav,24000,0.059373718,-24.52797,real,6064_56168_000010_000000,7.882666666666666
./content/LibriSeVoc/gt/302_123523_000002_000001.wav,24000,0.08739678,-21.16999,real,302_123523_000002_000001,7.882666666666666
./content/LibriSeVoc/gt/3830_12531_000022_000002.wav,24000,0.05664733,-24.936258,real,3830_12531_000022_000002,7.882666666666666
./content/LibriSeVoc/gt/7059_77897_000020_000003.wav,24000,0.051424135,-25.776491,real,7059_77897_000020_000003,7.882666666666666
./content/LibriSeVoc/gt/696_93314_000013_000003.wav,24000,0.06101039,-24.291782,real,696_93314_000013_000003,7.882666666666666
./content/LibriSeVoc/gt/8797_294123_000006_000000.wav,24000,0.07711232,-22.257412,real,8797_294123_000006_000000,7.882666666666666
./content/LibriSeVoc/gt/6064_56168_000027_000000.wav,24000,0.05031802,-25.965357,real,6064_56168_000027_000000,7.882666666666666
./content/LibriSeVoc/gt/730_358_000006_000003.wav,24000,0.08193532,-21.73047,real,730_358_000006_000003,7.882666666666666
./content/LibriSeVoc/gt/1183_128659_000047_000002.wav,24000,0.052909613,-25.529144,real,1183_128659_000047_000002,7.882666666666666
./content/LibriSeVoc/gt/6064_300880_000049_000001.wav,24000,0.06074041,-24.330303,real,6064_300880_000049_000001,7.882666666666666
./content/LibriSeVoc/gt/125_121124_000054_000000.wav,24000,0.06133714,-24.245388,real,125_121124_000054_000000,7.882666666666666
./content/LibriSeVoc/gt/7078_271888_000009_000006.wav,24000,0.080856204,-21.845627,real,7078_271888_000009_000006,7.882666666666666
./content/LibriSeVoc/gt/250_142276_000003_000013.wav,24000,0.046408165,-26.667927,real,250_142276_000003_000013,7.882666666666666
./content/LibriSeVoc/gt/7059_77900_000032_000002.wav,24000,0.04930323,-26.142315,real,7059_77900_000032_000002,7.882666666666666
./content/LibriSeVoc/gt/2092_145706_000039_000002.wav,24000,0.040345676,-27.883844,real,2092_145706_000039_000002,7.882666666666666
./content/LibriSeVoc/gt/4640_19187_000030_000008.wav,24000,0.06740807,-23.425634,real,4640_19187_000030_000008,7.882666666666666
./content/LibriSeVoc/gt/6181_216552_000061_000000.wav,24000,0.06618715,-23.584394,real,6181_216552_000061_000000,7.882666666666666
./content/LibriSeVoc/gt/2092_145706_000028_000000.wav,24000,0.06383065,-23.899279,real,2092_145706_000028_000000,7.882666666666666
./content/LibriSeVoc/gt/412_126975_000069_000001.wav,24000,0.078473665,-22.10541,real,412_126975_000069_000001,7.882666666666666
./content/LibriSeVoc/gt/4051_10927_000022_000000.wav,24000,0.061659742,-24.199825,real,4051_10927_000022_000000,7.882666666666666
./content/LibriSeVoc/gt/3240_131231_000014_000000.wav,24000,0.072021484,-22.850637,real,3240_131231_000014_000000,7.882666666666666
./content/LibriSeVoc/gt/6415_116629_000025_000003.wav,24000,0.07517009,-22.478983,real,6415_116629_000025_000003,7.882666666666666
./content/LibriSeVoc/gt/3440_171009_000031_000000.wav,24000,0.08248135,-21.672781,real,3440_171009_000031_000000,7.882666666666666
./content/LibriSeVoc/gt/4680_16026_000123_000000.wav,24000,0.052057806,-25.670116,real,4680_16026_000123_000000,7.882666666666666
./content/LibriSeVoc/gt/1263_138246_000013_000001.wav,24000,0.06230455,-24.109467,real,1263_138246_000013_000001,7.882666666666666
./content/LibriSeVoc/gt/3983_5371_000004_000005.wav,24000,0.05703062,-24.877686,real,3983_5371_000004_000005,7.882666666666666
./content/LibriSeVoc/gt/6019_3185_000024_000002.wav,24000,0.06856438,-23.277903,real,6019_3185_000024_000002,7.882666666666666
./content/LibriSeVoc/gt/1069_133699_000045_000001.wav,24000,0.08704914,-21.204609,real,1069_133699_000045_000001,7.882666666666666
./content/LibriSeVoc/gt/8580_287363_000004_000002.wav,24000,0.08544899,-21.365759,real,8580_287363_000004_000002,7.882666666666666
./content/LibriSeVoc/gt/6367_65536_000025_000000.wav,24000,0.11119081,-19.078545,real,6367_65536_000025_000000,7.882666666666666
./content/LibriSeVoc/gt/40_121026_000239_000003.wav,24000,0.039256055,-28.121645,real,40_121026_000239_000003,7.882666666666666
./content/LibriSeVoc/gt/1334_135589_000058_000000.wav,24000,0.057481453,-24.809294,real,1334_135589_000058_000000,7.882666666666666
./content/LibriSeVoc/gt/7780_274562_000013_000005.wav,24000,0.06437559,-23.82544,real,7780_274562_000013_000005,7.882666666666666
./content/LibriSeVoc/gt/40_121026_000176_000001.wav,24000,0.044919312,-26.951145,real,40_121026_000176_000001,7.882666666666666
./content/LibriSeVoc/gt/6272_70168_000010_000003.wav,24000,0.04192262,-27.550823,real,6272_70168_000010_000003,7.882666666666666
./content/LibriSeVoc/gt/3436_172162_000011_000002.wav,24000,0.072421975,-22.802471,real,3436_172162_000011_000002,7.882666666666666
./content/LibriSeVoc/gt/7447_91186_000027_000005.wav,24000,0.07005023,-23.091686,real,7447_91186_000027_000005,7.882666666666666
./content/LibriSeVoc/gt/7505_258964_000032_000004.wav,24000,0.080553755,-21.878176,real,7505_258964_000032_000004,7.882666666666666
./content/LibriSeVoc/gt/2002_139469_000012_000000.wav,24000,0.07350138,-22.673971,real,2002_139469_000012_000000,7.882666666666666
./content/LibriSeVoc/gt/27_123349_000011_000007.wav,24000,0.034265175,-29.302689,real,27_123349_000011_000007,7.882666666666666
./content/LibriSeVoc/gt/3699_19401_000049_000000.wav,24000,0.08161134,-21.764885,real,3699_19401_000049_000000,7.882666666666666
./content/LibriSeVoc/gt/5393_19218_000040_000002.wav,24000,0.060990307,-24.294641,real,5393_19218_000040_000002,7.882666666666666
./content/LibriSeVoc/gt/2002_139469_000019_000008.wav,24000,0.0635694,-23.9349,real,2002_139469_000019_000008,7.882666666666666
./content/LibriSeVoc/gt/7505_258964_000023_000006.wav,24000,0.057784464,-24.763626,real,7505_258964_000023_000006,7.882666666666666
./content/LibriSeVoc/gt/2836_5355_000054_000001.wav,24000,0.06454105,-23.803146,real,2836_5355_000054_000001,7.882666666666666
./content/LibriSeVoc/gt/1183_133255_000047_000000.wav,24000,0.04572323,-26.797073,real,1183_133255_000047_000000,7.882666666666666
./content/LibriSeVoc/gt/8838_298545_000013_000001.wav,24000,0.06798922,-23.35107,real,8838_298545_000013_000001,7.882666666666666
./content/LibriSeVoc/gt/4397_15668_000009_000001.wav,24000,0.057060145,-24.87319,real,4397_15668_000009_000001,7.882666666666666
./content/LibriSeVoc/gt/7367_86737_000111_000000.wav,24000,0.05016422,-25.991945,real,7367_86737_000111_000000,7.882666666666666
./content/LibriSeVoc/gt/3664_178355_000011_000002.wav,24000,0.080374405,-21.897537,real,3664_178355_000011_000002,7.882666666666666
./content/LibriSeVoc/gt/1447_17506_000013_000000.wav,24000,0.059457827,-24.515675,real,1447_17506_000013_000000,7.882666666666666
./content/LibriSeVoc/gt/587_54108_000064_000001.wav,24000,0.033053182,-29.61547,real,587_54108_000064_000001,7.882666666666666
./content/LibriSeVoc/gt/2136_5143_000024_000001.wav,24000,0.06286081,-24.032265,real,2136_5143_000024_000001,7.882666666666666
./content/LibriSeVoc/gt/8123_275216_000050_000000.wav,24000,0.055072542,-25.18114,real,8123_275216_000050_000000,7.882666666666666
./content/LibriSeVoc/gt/2893_139310_000036_000000.wav,24000,0.031489696,-30.036354,real,2893_139310_000036_000000,7.882666666666666
./content/LibriSeVoc/gt/5163_39921_000017_000002.wav,24000,0.07645201,-22.332108,real,5163_39921_000017_000002,7.882666666666666
./content/LibriSeVoc/gt/8468_295198_000007_000000.wav,24000,0.08234259,-21.687405,real,8468_295198_000007_000000,7.882666666666666
./content/LibriSeVoc/gt/7511_102419_000005_000001.wav,24000,0.06419932,-23.849257,real,7511_102419_000005_000001,7.882666666666666
./content/LibriSeVoc/gt/7078_271888_000054_000000.wav,24000,0.07662067,-22.312967,real,7078_271888_000054_000000,7.882666666666666
./content/LibriSeVoc/gt/1355_39947_000002_000003.wav,24000,0.076590694,-22.316368,real,1355_39947_000002_000003,7.882666666666666
./content/LibriSeVoc/gt/6476_57446_000018_000000.wav,24000,0.07349867,-22.674294,real,6476_57446_000018_000000,7.882666666666666
./content/LibriSeVoc/gt/1841_179183_000021_000002.wav,24000,0.07513055,-22.483555,real,1841_179183_000021_000002,7.882666666666666
./content/LibriSeVoc/gt/7505_83618_000015_000005.wav,24000,0.07523429,-22.47157,real,7505_83618_000015_000005,7.882666666666666
./content/LibriSeVoc/gt/2416_152139_000061_000007.wav,24000,0.051517572,-25.760725,real,2416_152139_000061_000007,7.882666666666666
./content/LibriSeVoc/gt/2836_5355_000063_000001.wav,24000,0.061479863,-24.2252,real,2836_5355_000063_000001,7.882666666666666
./content/LibriSeVoc/gt/3240_131232_000057_000000.wav,24000,0.05021671,-25.98286,real,3240_131232_000057_000000,7.882666666666666
./content/LibriSeVoc/gt/8098_278278_000019_000002.wav,24000,0.06943527,-23.168274,real,8098_278278_000019_000002,7.882666666666666
./content/LibriSeVoc/gt/3436_172171_000009_000001.wav,24000,0.068486065,-23.287828,real,3436_172171_000009_000001,7.882666666666666
./content/LibriSeVoc/gt/7447_91187_000010_000003.wav,24000,0.0941216,-20.526123,real,7447_91187_000010_000003,7.882666666666666
./content/LibriSeVoc/gt/7505_258964_000005_000004.wav,24000,0.063104674,-23.998632,real,7505_258964_000005_000004,7.882666666666666
./content/LibriSeVoc/gt/87_121553_000033_000000.wav,24000,0.070511855,-23.034634,real,87_121553_000033_000000,7.882666666666666
./content/LibriSeVoc/gt/7178_34645_000028_000006.wav,24000,0.0742555,-22.585312,real,7178_34645_000028_000006,7.882666666666666
./content/LibriSeVoc/gt/6454_93938_000031_000001.wav,24000,0.065007955,-23.740538,real,6454_93938_000031_000001,7.882666666666666
./content/LibriSeVoc/gt/6078_54007_000056_000003.wav,24000,0.06987145,-23.11388,real,6078_54007_000056_000003,7.882666666666666
./content/LibriSeVoc/gt/1898_145724_000020_000002.wav,24000,0.053897865,-25.368406,real,1898_145724_000020_000002,7.882666666666666
./content/LibriSeVoc/gt/6880_216547_000051_000002.wav,24000,0.08524564,-21.386454,real,6880_216547_000051_000002,7.882666666666666
./content/LibriSeVoc/gt/8238_274553_000011_000001.wav,24000,0.05254993,-25.588394,real,8238_274553_000011_000001,7.882666666666666
./content/LibriSeVoc/gt/2514_149482_000009_000008.wav,24000,0.066421844,-23.55365,real,2514_149482_000009_000008,7.882666666666666
./content/LibriSeVoc/gt/6209_34600_000010_000003.wav,24000,0.04348147,-27.233717,real,6209_34600_000010_000003,7.882666666666666
./content/LibriSeVoc/gt/163_122947_000015_000008.wav,24000,0.036857557,-28.669233,real,163_122947_000015_000008,7.882666666666666
./content/LibriSeVoc/gt/2514_149482_000013_000002.wav,24000,0.07501712,-22.496677,real,2514_149482_000013_000002,7.882666666666666
./content/LibriSeVoc/gt/6880_216547_000040_000000.wav,24000,0.067450576,-23.420158,real,6880_216547_000040_000000,7.882666666666666
./content/LibriSeVoc/gt/696_93314_000029_000000.wav,24000,0.06498034,-23.744225,real,696_93314_000029_000000,7.882666666666666
./content/LibriSeVoc/gt/2836_5354_000022_000000.wav,24000,0.06890821,-23.234455,real,2836_5354_000022_000000,7.882666666666666
./content/LibriSeVoc/gt/6064_300880_000073_000002.wav,24000,0.05928975,-24.540262,real,6064_300880_000073_000002,7.882666666666666
./content/LibriSeVoc/gt/7800_283493_000021_000000.wav,24000,0.073129736,-22.718,real,7800_283493_000021_000000,7.882666666666666
./content/LibriSeVoc/gt/3857_182317_000025_000004.wav,24000,0.06849243,-23.287022,real,3857_182317_000025_000004,7.882666666666666
./content/LibriSeVoc/gt/78_369_000058_000001.wav,24000,0.06375537,-23.909529,real,78_369_000058_000001,7.882666666666666
./content/LibriSeVoc/gt/3699_19402_000016_000001.wav,24000,0.0822456,-21.69764,real,3699_19402_000016_000001,7.882666666666666
./content/LibriSeVoc/gt/5867_48852_000035_000000.wav,24000,0.04859553,-26.267895,real,5867_48852_000035_000000,7.882666666666666
./content/LibriSeVoc/gt/412_126975_000042_000000.wav,24000,0.07987022,-21.952194,real,412_126975_000042_000000,7.882666666666666
./content/LibriSeVoc/gt/200_126784_000084_000003.wav,24000,0.014927303,-36.51979,real,200_126784_000084_000003,7.882666666666666
./content/LibriSeVoc/gt/2092_145706_000003_000001.wav,24000,0.03795172,-28.415144,real,2092_145706_000003_000001,7.882666666666666
./content/LibriSeVoc/gt/2092_145706_000012_000003.wav,24000,0.044724286,-26.988937,real,2092_145706_000012_000003,7.882666666666666
./content/LibriSeVoc/gt/446_123501_000016_000000.wav,24000,0.044272974,-27.07703,real,446_123501_000016_000000,7.882666666666666
./content/LibriSeVoc/gt/460_172359_000064_000002.wav,24000,0.045269586,-26.883678,real,460_172359_000064_000002,7.882666666666666
./content/LibriSeVoc/gt/3526_176653_000034_000000.wav,24000,0.032470826,-29.769867,real,3526_176653_000034_000000,7.882666666666666
./content/LibriSeVoc/gt/460_172357_000007_000002.wav,24000,0.0661682,-23.586884,real,460_172357_000007_000002,7.882666666666666
./content/LibriSeVoc/gt/5703_47198_000048_000002.wav,24000,0.089246064,-20.988121,real,5703_47198_000048_000002,7.882666666666666
./content/LibriSeVoc/gt/201_122255_000011_000000.wav,24000,0.042559348,-27.419895,real,201_122255_000011_000000,7.882666666666666
./content/LibriSeVoc/gt/7517_100437_000008_000003.wav,24000,0.073098905,-22.721664,real,7517_100437_000008_000003,7.882666666666666
./content/LibriSeVoc/gt/3879_174923_000020_000009.wav,24000,0.060547415,-24.357944,real,3879_174923_000020_000009,7.882666666666666
./content/LibriSeVoc/gt/1743_142914_000013_000001.wav,24000,0.042694222,-27.392414,real,1743_142914_000013_000001,7.882666666666666
